"";"t_ind";"semana_ano";"semana_mes";"mes";"ano";"Data";"y_sim[1]";"Y_signal";"x[1]";"x[2]";"x[3]";"ct[1]";"General_Params";"beta_0";"sigma_e";"M";"C";"C_used";"Generation_Adstock_Method";"TEMPORAL";"Y_temporal";"RE_Signal_Y_temporal";"RE_Signal_basalTrend";"trend";"RE_Temporal_trend";"seasonal";"Temporal_Params";"Trend_Method";"tau";"sigma_psi";"psi[1]";"psi[2]";"psi[3]";"psi[4]";"psi[5]";"psi[6]";"psi[7]";"psi[8]";"psi[9]";"psi[10]";"psi[11]";"psi[12]";"MARKETING";"Y_Marketing";"RE_Signal_Y_Marketing";"Channel[1]";"x[1]";"x_pre_ads[1]";"x_ads[1]";"x_sat[1]";"x_hilladstocked[1]";"Params_Channel[1]";"beta_x[1]";"theta_x[1]";"shape_x[1]";"scale_x[1]";"lambda_x[1]";"gamma_w_x[1]";"alpha_x[1]";"w_x[1]";"ROI_x[1]";"RE_advertising_x[1]";"RE_Signal_x[1]";"Channel[2]";"x[2]";"x_pre_ads[2]";"x_ads[2]";"x_sat[2]";"x_hilladstocked[2]";"Params_Channel[2]";"beta_x[2]";"theta_x[2]";"shape_x[2]";"scale_x[2]";"lambda_x[2]";"gamma_w_x[2]";"alpha_x[2]";"w_x[2]";"ROI_x[2]";"RE_advertising_x[2]";"RE_Signal_x[2]";"Channel[3]";"x[3]";"x_pre_ads[3]";"x_ads[3]";"x_sat[3]";"x_hilladstocked[3]";"Params_Channel[3]";"beta_x[3]";"theta_x[3]";"shape_x[3]";"scale_x[3]";"lambda_x[3]";"gamma_w_x[3]";"alpha_x[3]";"w_x[3]";"ROI_x[3]";"RE_advertising_x[3]";"RE_Signal_x[3]";"CONTROL";"Y_Control";"RE_Signal_Y_Control";"Control[1]";"ct[1]";"ct_impact[1]";"params_Control[1]";"beta_ct[1]";"RE_Signal_ct[1]";"fake_date"
"t= 19";23;20;3;5;2000;NA;22935,4206630658;27984,3648964276;395,619363922784;811,773248367094;659,467950919845;822,935078758746;NA;7000;3500;3;1;1;3;NA;10725;0,604986067048119;0,209089587083715;2875;0,657277268651676;850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;4915,33871504637;0,163694310673974;NA;395,619363922784;903,027140445783;668,217893156589;0,0606128726714954;909,193090072431;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;811,773248367094;537,320804513939;578,990630548074;0,554783507038501;1664,3505211155;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;659,467950919845;64,1342249762216;750,879429710425;0,468359020771687;2341,79510385844;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;12344,0261813812;0,231319622277907;NA;822,935078758746;12344,0261813812;NA;15;0,231319622277907;2000-05-19
"t= 20";24;21;4;5;2000;NA;26218,3734495017;24851,1486130513;104,225572876328;336,239070686721;1947,20851198184;662,034624023363;NA;7000;3500;3;1;1;3;NA;10850;0,604986067048119;0,209089587083715;3000;0,657277268651676;850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;4070,62925270084;0,163694310673974;NA;104,225572876328;337,846757548172;249,998298420111;0,0054938288416711;82,4074326250665;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;336,239070686721;711,625212097161;766,812538812377;0,655081477174801;1965,2444315244;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;1947,20851198184;56,3266702298022;659,469074980203;0,404595477710275;2022,97738855137;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;9930,51936035044;0,231319622277907;NA;662,034624023363;9930,51936035044;NA;15;0,231319622277907;2000-05-26
"t= 21";25;22;1;6;2000;NA;26201,8016312262;31800,0313537399;128,740234182972;765,431094882398;688,54532217057;813,064478104934;NA;7000;3500;3;1;1;3;NA;13975;0,604986067048119;0,209089587083715;3125;0,657277268651676;3850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;5629,06418216586;0,163694310673974;NA;128,740234182972;212,104523482758;156,952135171335;0,00172224318859192;25,8336478288789;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;765,431094882398;397,002246130946;427,79021189081;0,44177466239313;1325,32398717939;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;688,54532217057;166,313909956477;1947,19268701433;0,855581309431517;4277,90654715759;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;12195,967171574;0,231319622277907;NA;813,064478104934;12195,967171574;NA;15;0,231319622277907;2000-06-02
"t= 22";26;23;2;6;2000;NA;31023,625448956;26959,7070860976;1742,80363534595;275,392274780521;779,414830340866;328,528424957767;NA;7000;3500;3;1;1;3;NA;14100;0,604986067048119;0,209089587083715;3250;0,657277268651676;3850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;7931,78071173114;0,163694310673974;NA;1742,80363534595;1791,22716655305;1325,46408606065;0,263382517707526;3950,73776561289;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;275,392274780521;639,027192836545;688,584462409736;0,617758461207738;1853,27538362321;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;779,414830340866;58,8114560156581;688,56078903035;0,425553512499006;2127,76756249503;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;4927,92637436651;0,231319622277907;NA;328,528424957767;4927,92637436651;NA;15;0,231319622277907;2000-06-09
"t= 23";27;24;3;6;2000;NA;27775,4940738934;27216,1978773181;485,09394996795;719,6851381366;963,078103934547;557,690748013556;NA;7000;3500;3;1;1;3;NA;14225;0,604986067048119;0,209089587083715;3375;0,657277268651676;3850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;4625,83665711472;0,163694310673974;NA;485,09394996795;955,346274280867;706,932766516651;0,0691437469818401;1037,1562047276;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;719,6851381366;339,19515760908;365,500119357169;0,384613346803213;1153,84004040964;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;963,078103934547;66,5713994749376;779,413713836868;0,486968082395495;2434,84041197748;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;8365,36122020334;0,231319622277907;NA;557,690748013556;8365,36122020334;NA;15;0,231319622277907;2000-06-16
"t= 24";28;25;4;6;2000;NA;24727,6202630126;24197,08955655;1091,20889071413;586,915544388043;1278,26853911963;192,786977393553;NA;7000;3500;3;1;1;3;NA;14350;0,604986067048119;0,209089587083715;3500;0,657277268651676;3850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;6955,28489564671;0,163694310673974;NA;1091,20889071413;1342,53223867017;993,440865549311;0,148133011462441;2221,99517193662;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;586,915544388043;594,021365654458;640,088383271192;0,59157912631122;1774,73737893366;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;1278,26853911963;82,2583767945281;963,07584724507;0,591710468955287;2958,55234477644;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;2891,80466090329;0,231319622277907;NA;192,786977393553;2891,80466090329;NA;15;0,231319622277907;2000-06-23
"t= 25";29;26;5;6;2000;NA;28757,8871514193;25451,5043343421;1086,66792095797;254,973464146527;320,632725418573;206,494029611349;NA;7000;3500;3;1;1;3;NA;14475;0,604986067048119;0,209089587083715;3625;0,657277268651676;3850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;7879,0938901719;0,163694310673974;NA;1086,66792095797;1439,93402548669;1065,51579426529;0,171615563592964;2574,23345389446;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;254,973464146527;560,999133022901;604,505239769525;0,57069893595566;1712,09680786698;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;320,632725418573;109,179330770035;1278,26466531972;0,718552725682091;3592,76362841046;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;3097,41044417024;0,231319622277907;NA;206,494029611349;3097,41044417024;NA;15;0,231319622277907;2000-06-30
"t= 26";30;27;2;7;2000;NA;22749,484032584;22552,595148589;660,728962695031;301,409445208285;184,008681840124;332,682704087347;NA;7000;3500;3;1;1;3;NA;14600;0,604986067048119;0,209089587083715;3750;0,657277268651676;3850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;2962,35458727877;0,163694310673974;NA;660,728962695031;1031,87728208826;763,563831639416;0,0826204292389589;1239,30643858438;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;301,409445208285;301,443674559786;324,820966807682;0,34366569354872;1030,99708064616;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;184,008681840124;27,3869348910339;320,644493016335;0,138410213609645;692,051068048224;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;4990,2405613102;0,231319622277907;NA;332,682704087347;4990,2405613102;NA;15;0,231319622277907;2000-07-07
"t= 27";31;28;3;7;2000;NA;23147,2854638636;20217,7795026657;1196,53024820462;408,512125938691;1255,31746476826;108,076428063214;NA;7000;3500;3;1;1;3;NA;14725;0,604986067048119;0,209089587083715;3875;0,657277268651676;3850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;3871,63308171747;0,163694310673974;NA;1196,53024820462;1466,18813731697;1084,94319185742;0,178132888368786;2671,99332553179;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;408,512125938691;277,416462154489;298,930417355684;0,316133981121818;948,401943365454;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;1255,31746476826;15,7167202242001;184,010361444941;0,0502475625640455;251,237812820227;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;1621,14642094821;0,231319622277907;NA;108,076428063214;1621,14642094821;NA;15;0,231319622277907;2000-07-14
"t= 28";32;29;4;7;2000;NA;37102,8476460902;31862,3922152223;1958,25845049114;127,640237474695;1453,54481603093;405,549333430827;NA;7000;3500;3;1;1;3;NA;14850;0,604986067048119;0,209089587083715;4000;0,657277268651676;3850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;10929,1522137599;0,163694310673974;NA;1958,25845049114;2339,47314546993;1731,15263799338;0,410741882667001;6161,12824000502;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;127,640237474695;358,12747835288;385,900662632443;0,404068293004519;1212,20487901356;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;1453,54481603093;107,218236680775;1255,30430036797;0,711163818948258;3555,81909474129;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;6083,2400014624;0,231319622277907;NA;405,549333430827;6083,2400014624;NA;15;0,231319622277907;2000-07-21
"t= 29";33;30;5;7;2000;NA;48422,2924403127;40927,9616034173;1877,05468557341;462,770971103937;1746,18269695644;989,754277979955;NA;7000;3500;3;1;1;3;NA;14975;0,604986067048119;0,209089587083715;4125;0,657277268651676;3850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;11106,6474337179;0,163694310673974;NA;1877,05468557341;2488,48673303559;1841,41903096766;0,448551058800853;6728,2658820128;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;462,770971103937;169,065026732988;182,176207601544;0,18028015687894;540,840470636818;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;1746,18269695644;124,150176907024;1453,54238035865;0,767508216213666;3837,54108106833;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;14846,3141696993;0,231319622277907;NA;989,754277979955;14846,3141696993;NA;15;0,231319622277907;2000-07-28
"t= 30";34;31;1;8;2000;NA;33449,9348185939;34371,2620613898;1647,84510171426;769,886308886455;93,4015677929065;525,019052671269;NA;7000;3500;3;1;1;3;NA;15100;0,604986067048119;0,209089587083715;4250;0,657277268651676;3850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;11395,9762713208;0,163694310673974;NA;1647,84510171426;2300,61311639003;1702,39717141133;0,40064590618513;6009,68859277696;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;769,886308886455;372,03281386305;400,884372377869;0,417899390270594;1253,69817081178;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;93,4015677929065;149,144907697685;1746,17909981407;0,826517901546413;4132,58950773207;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;7875,28579006903;0,231319622277907;NA;525,019052671269;7875,28579006903;NA;15;0,231319622277907;2000-08-04
"t= 31";35;32;2;8;2000;NA;28048,1616734558;27731,1570181648;889,84915604773;1461,59123978705;686,030519727876;520,227397792041;NA;7000;3500;3;1;1;3;NA;15225;0,604986067048119;0,209089587083715;4375;0,657277268651676;3850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;4702,74605128415;0,163694310673974;NA;889,84915604773;1490,50740123521;1102,93884954113;0,184233797931342;2763,50696897013;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;1461,59123978705;650,406636721711;700,846394825174;0,623990553410078;1871,97166023023;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;686,030519727876;7,97936327170531;93,4218780242814;0,0134534844167571;67,2674220837855;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;7803,41096688062;0,231319622277907;NA;520,227397792041;7803,41096688062;NA;15;0,231319622277907;2000-08-11
"t= 32";36;33;3;8;2000;NA;17173,6568776259;25957,8670875299;1020,15355359991;470,622835023465;602,538646178498;241,192434448749;NA;7000;3500;3;1;1;3;NA;15350;0,604986067048119;0,209089587083715;4500;0,657277268651676;3850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;6989,98057079863;0,163694310673974;NA;1020,15355359991;1403,59266503185;1038,62408057262;0,16272023887937;2440,80358319055;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;470,622835023465;1220,73905111381;1315,40872231518;0,81014335406353;2430,43006219059;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;602,538646178498;58,5947182703709;686,023237284175;0,423749385083497;2118,74692541749;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;3617,88651673123;0,231319622277907;NA;241,192434448749;3617,88651673123;NA;15;0,231319622277907;2000-08-18
"t= 33";37;34;4;8;2000;NA;29244,5906327648;29283,75276278;571,752381694585;690,248671987599;1036,18864655408;614,411440910771;NA;7000;3500;3;1;1;3;NA;15475;0,604986067048119;0,209089587083715;4625;0,657277268651676;3850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;4592,58114911842;0,163694310673974;NA;571,752381694585;932,673065119571;690,15514890332;0,0653774668524881;980,662002787322;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;690,248671987599;609,258439471375;656,507109110302;0,600725306903401;1802,1759207102;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;1036,18864655408;51,4642076752808;602,539672445425;0,36194864512418;1809,7432256209;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;9216,17161366157;0,231319622277907;NA;614,411440910771;9216,17161366157;NA;15;0,231319622277907;2000-08-25
"t= 34";38;35;1;9;2000;NA;20861,6501966593;20542,3567765957;164,127634122249;763,501423722386;22,5228550698375;144,291332690045;NA;7000;3500;3;1;1;3;NA;13300;0,604986067048119;0,209089587083715;4750;0,657277268651676;1550;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;5077,98678624499;0,163694310673974;NA;164,127634122249;402,021871136734;297,486305451732;0,00846062451756993;126,909367763549;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;763,501423722386;618,512012229679;666,478306728453;0,606136125967792;1818,40837790338;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;22,5228550698375;88,5026428251906;1036,18331705238;0,626533808115612;3132,66904057806;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;2164,36999035068;0,231319622277907;NA;144,291332690045;2164,36999035068;NA;15;0,231319622277907;2000-09-01
"t= 35";39;36;2;9;2000;NA;13190,9919069933;19972,9539236795;1722,25361798013;216,964055319746;406,914836911099;35,0480058696121;NA;7000;3500;3;1;1;3;NA;13425;0,604986067048119;0,209089587083715;4875;0,657277268651676;1550;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;6022,23383563528;0,163694310673974;NA;1722,25361798013;1823,92928544425;1349,66285042607;0,272251173228005;4083,76759842007;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;216,964055319746;690,573280526724;744,12800653329;0,644833960285236;1934,50188085571;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;406,914836911099;1,92478936391203;22,5353115348757;0,000792871271900463;3,96435635950232;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;525,720088044181;0,231319622277907;NA;35,0480058696121;525,720088044181;NA;15;0,231319622277907;2000-09-08
"t= 36";40;37;3;9;2000;NA;21028,2124700848;29609,5706921461;764,190576756294;850,391946586754;631,81286823508;808,379701105878;NA;7000;3500;3;1;1;3;NA;13550;0,604986067048119;0,209089587083715;5000;0,657277268651676;1550;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;3933,87517555793;0,163694310673974;NA;764,190576756294;1240,04786618205;917,604948334601;0,124789211497971;1871,83817246956;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;850,391946586754;302,440540122927;325,895140404025;0,344783589359153;1034,35076807746;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;631,81286823508;34,7550668389285;406,91011355073;0,205537247002183;1027,68623501092;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;12125,6955165882;0,231319622277907;NA;808,379701105878;12125,6955165882;NA;15;0,231319622277907;2000-09-15
"t= 37";41;38;4;9;2000;NA;20726,4569232376;22968,2270826141;1370,6809584746;659,618376621416;128,102174639867;126,073993043974;NA;7000;3500;3;1;1;3;NA;13675;0,604986067048119;0,209089587083715;5125;0,657277268651676;1550;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;7402,11718695444;0,163694310673974;NA;1370,6809584746;1694,79363521903;1254,10564260803;0,237431850565612;3561,47775848419;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;659,618376621416;680,93888325302;733,74645103499;0,639992859650611;1919,97857895183;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;128,102174639867;53,9642581312225;631,810104282728;0,384132169903685;1920,66084951842;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;1891,10989565961;0,231319622277907;NA;126,073993043974;1891,10989565961;NA;15;0,231319622277907;2000-09-22
"t= 38";42;39;5;9;2000;NA;28592,0266631459;29098,8014464843;559,196933768373;1,98760760087629;605,250672623498;810,623310273513;NA;7000;3500;3;1;1;3;NA;13800;0,604986067048119;0,209089587083715;5250;0,657277268651676;1550;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;3139,45179238159;0,163694310673974;NA;559,196933768373;1005,14728569871;743,784291167694;0,0777815051400914;1166,72257710137;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;1,98760760087629;635,69691924742;684,995922399621;0,615906033235743;1847,71809970723;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;605,250672623498;10,942010605083;128,108364700382;0,0250022231145986;125,011115572993;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;12159,3496541027;0,231319622277907;NA;810,623310273513;12159,3496541027;NA;15;0,231319622277907;2000-09-29
